FLAG_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
와인바,셜록,서울 강남구 도산대로83길 17 B1,11,11680,127.048167,37.525564,서울,http://www.facebook.com/sherlock0221,070-8885-0221,2021-12-31
와인바,Terra13,서울 강남구 도산대로90길 13,11,11680,127.049156,37.523481,서울,,02-546-6809,2021-12-31
와인바,래티튜드37,서울 강남구 봉은사로 120 L층,11,11680,127.02727,37.504804,서울,http://www.lemeridienseoul.com/ko/restaurantkorea,02-3451-8272,2021-12-31
와인바,뱅가드와인머천트 강남지점,서울 강남구 봉은사로 316 1층,11,11680,127.041802,37.509329,서울,http://www.vanguardwinemerchants.com/,02-2051-0751,2021-12-31
와인바,위스키라이브러리,서울 강남구 봉은사로 325 라임타워 1층,11,11680,127.042369,37.510136,서울,https://instagram.com/whiskylibrary_kr,02-547-0011,2021-12-31
와인바,커핀그루나루 코엑스1호점,서울 강남구 봉은사로 524 오크우드호텔 컨벤션 별관 지하 2층 15호,11,11680,127.057186,37.512814,서울,www.coffine.co.kr/,02-508-7050,2021-12-31
와인바,비노비스,서울 강남구 봉은사로1길 32 3층 비노비스,11,11680,127.024517,37.506836,서울,http://www.instagram.com/@_vinobis,02-540-6600,2021-12-31
와인바,까사생갈비,서울 강남구 봉은사로2길 15,11,11680,127.02595,37.503649,서울,,02-561-5705,2021-12-31
와인바,보나베띠 역삼점,서울 강남구 봉은사로30길 75 성연빌딩 3층,11,11680,127.037192,37.50275,서울,5wine.net/,02-569-8253,2021-12-31
와인바,까치양조장 강남점,서울 강남구 봉은사로4길 23 2  3층,11,11680,127.026724,37.503295,서울,https://www.instagram.com/cachi_winery/,02-558-9933,2021-12-31
와인바,아브라소812,서울 강남구 봉은사로4길 29,11,11680,127.026875,37.50299,서울,http://www.instagram.com/jade_moon0406,070-8810-0812,2021-12-31
와인바,이딸라시안,서울 강남구 봉은사로4길 36 운현빌딩 지하 1층,11,11680,127.026813,37.502521,서울,www.italasian.co.kr/,02-565-2272,2021-12-31
와인바,살루쪼,서울 강남구 봉은사로57길 6,11,11680,127.045442,37.511287,서울,,02-516-8487,2021-12-31
와인바,루이스바 본점,서울 강남구 봉은사로68길 21,11,11680,127.050833,37.510754,서울,http://louisbar.modoo.at,02-501-8887,2021-12-31
와인바,다이닝텐트 삼성점,서울 강남구 봉은사로68길 8 DECKS 빌딩,11,11680,127.049876,37.511305,서울,,02-3454-1533,2021-12-31
와인바,더 와인샵 삼성점,서울 강남구 봉은사로78길 25 DREAM 빌딩,11,11680,127.053542,37.511163,서울,http://www.wine1004.com/,070-8279-7372,2021-12-31
와인바,꼬꼬트,서울 강남구 봉은사로84길 32,11,11680,127.056131,37.511256,서울,www.facebook.com/cocotteseoul,02-539-6601,2021-12-31
와인바,르템플,서울 강남구 봉은사로86길 28 1F 삼성리 그랜드살롱,11,11680,127.056772,37.511603,서울,http://www.instagram.com/le_temple_euljiro,02-2263-7575,2021-12-31
와인바,더샤토 레스토랑,서울 강남구 삼성로 716 리임빌딩 지하1층 2호,11,11680,127.050049,37.519911,서울,http://cafe.naver.com/andyswine,02-3443-1112,2021-12-31
와인바,라우즈어라우즈,서울 강남구 선릉로 146길 29,11,11680,127.042229,37.521938,서울,http://www.instagram.com/rouse_arouse,070-7707-9976,2021-12-31
와인바,청담와인바 호사,서울 강남구 선릉로 148길 39 1층,11,11680,127.042692,37.522906,서울,https://store.naver.com/restaurants/detail?id=1024384797,02-545-9259,2021-12-31
와인바,원스인어블루문,서울 강남구 선릉로 824,11,11680,127.040227,37.525427,서울,www.onceinabluemoon.co.kr/,02-549-5490,2021-12-31
와인바,Vin Ta,서울 강남구 선릉로108길 53,11,11680,127.048422,37.510861,서울,http://instagram.com/bar_insomnia_official,02-565-3132,2021-12-31
와인바,골드브릿지 와인,서울 강남구 선릉로129길 26 지하1층,11,11680,127.039387,37.51595,서울,,02-6487-4430,2021-12-31
와인바,알리고떼 청담점,서울 강남구 선릉로132길 29,11,11680,127.043651,37.518625,서울,,02-514-9973,2021-12-31
와인바,마토,서울 강남구 선릉로146길 23,11,11680,127.041696,37.522051,서울,,02-543-0488,2021-12-31
와인바,레커,서울 강남구 선릉로146길 27-10 1층,11,11680,127.042336,37.522399,서울,http://www.instagram.com/lekker_dining,02-543-4707,2021-12-31
와인바,VO,서울 강남구 선릉로148길 12,11,11680,127.04057,37.522484,서울,https://www.instagram.com/cheongdam_vo/,02-542-2201,2021-12-31
와인바,베리블라썸,서울 강남구 선릉로148길 21,11,11680,127.041359,37.522742,서울,,02-3443-8855,2021-12-31
와인바,베리블라썸,서울 강남구 선릉로148길 21 1층,11,11680,127.041359,37.522742,서울,,02-3443-8855,2021-12-31
와인바,청담 하우스,서울 강남구 선릉로152길 21,11,11680,127.041472,37.5245,서울,http://www.instagram.com/chungdamhouse_bar,010-3241-7456,2021-12-31
와인바,쿠촐로 테라짜,서울 강남구 선릉로152길 33,11,11680,127.042297,37.524552,서울,,010-3347-1571,2021-12-31
와인바,스파크,서울 강남구 선릉로155길 23-3,11,11680,127.037694,37.52538,서울,instagram.com/bistro__spark,02-543-8986,2021-12-31
와인바,정식카페,서울 강남구 선릉로158길 11 1F,11,11680,127.041095,37.525678,서울,www.instagram.com/jungsikcafe_,02-517-4650,2021-12-31
와인바,러스티,서울 강남구 선릉로158길 14-1,11,11680,127.041215,37.525147,서울,,02-548-8825,2021-12-31
와인바,카페74,서울 강남구 선릉로158길 15,11,11680,127.041333,37.52568,서울,http://www.cafe74.co.kr/,02-542-7412,2021-12-31
와인바,디룸,서울 강남구 선릉로161길 15 1층,11,11680,127.03922,37.52723,서울,http://www.instagram.com/droombar,070-8856-7097,2021-12-31
와인바,55도 와인앤대인,서울 강남구 선릉로162길 12 마드레스,11,11680,127.041466,37.52678,서울,www.55d.co.kr/,02-518-5578,2021-12-31
와인바,까사델비노 청담점,서울 강남구 선릉로162길 43,11,11680,127.044107,37.526369,서울,www.facebook.com/cdv2002,02-542-8003,2021-12-31
와인바,구스테이크528,서울 강남구 압구정로 108,11,11680,127.020609,37.522896,서울,smartstore.naver.com/goostk,02-511-0917,2021-12-31
와인바,리커테이션,서울 강남구 압구정로 10길 13 마사빌딩 지하1층 리커테이션,11,11680,127.02206,37.522638,서울,http://www.instagram.com/liquortation_sinsa,02-6339-5337,2021-12-31
와인바,몽리 와인바,서울 강남구 압구정로 10길 30-7,11,11680,127.021561,37.521931,서울,https://www.instagram.com/monlit_localbubble,02-540-2789,2021-12-31
와인바,매그넘더바틀샵,서울 강남구 압구정로 120 동은프라자,11,11680,127.021912,37.523619,서울,http://www.magnumkorea.com/business/,02-512-5271,2021-12-31
와인바,스페인클럽 가로수본점,서울 강남구 압구정로10길 26,11,11680,127.021855,37.521898,서울,http://www.spainclub.kr/,02-515-1118,2021-12-31
와인바,컬렉션라운지,서울 강남구 압구정로10길 33 B1,11,11680,127.0222,37.521468,서울,http://www.collectionlounge.com/,070-4229-0050,2021-12-31
와인바,오엔,서울 강남구 압구정로11길 37-30,11,11680,127.017673,37.527657,서울,www.onriver.co.kr/,02-3442-1582,2021-12-31
와인바,피터폴앤드메리,서울 강남구 압구정로28길 22-9,11,11680,127.026781,37.52502,서울,,02-549-2838,2021-12-31
와인바,하루,서울 강남구 압구정로29길 71 현대상가 2동 101호,11,11680,127.028013,37.532968,서울,http://www.instagram.com/shop_and_bar_haru,02-547-6611,2021-12-31
와인바,문빔,서울 강남구 압구정로2길 35,11,11680,127.020596,37.519571,서울,http://www.instagram.com/moonbeam__official,070-8865-9225,2021-12-31
와인바,벙커프로젝트,서울 강남구 압구정로46길 71-1 지하 1층,11,11680,127.036827,37.524129,서울,http://www.instagram.com/bunker_project,010-4266-1757,2021-12-31
와인바,Panther Room,서울 강남구 압구정로4길 27-2 4/5층,11,11680,127.021,37.521521,서울,http://www.instagram.com/panther_room,010-7105-4191,2021-12-31
와인바,와인주막차차 압구정점,서울 강남구 압구정로50길 22 2층,11,11680,127.037708,37.526866,서울,apgujeongchacha.business.site,02-3443-3309,2021-12-31
와인바,3etage,서울 강남구 압구정로50길 27,11,11680,127.037872,37.526498,서울,http://instagram.com/3etage.seoul,02-517-5566,2021-12-31
와인바,누앙스미묘한차이,서울 강남구 압구정로72길 7,11,11680,127.045288,37.526054,서울,,02-514-8077,2021-12-31
와인바,한와담 청담점,서울 강남구 압구정로79길 59,11,11680,127.051989,37.52572,서울,,02-544-7905,2021-12-31
와인바,클래시크,서울 강남구 압구정로79길 6 지하1층,11,11680,127.047576,37.524946,서울,http://www.instagram.com/classique.cheongdam,02-540-4348,2021-12-31
와인바,수라선 역삼점,서울 강남구 언주로 517 신라스테이호텔 역삼 1층 대로변,11,11680,127.041354,37.504568,서울,www.surasun.com,02-557-8833,2021-12-31
와인바,자르뎅페르뒤,서울 강남구 언주로 541 F&F사옥 1층,11,11680,127.040439,37.506228,서울,www.jardinperdu.com,02-520-0900,2021-12-31
와인바,임피리얼팰리스 패밀리아,서울 강남구 언주로 640 1층,11,11680,127.035847,37.514146,서울,www.imperialpalace.co.kr/sub/dining/buffet.asp,02-3440-8090,2021-12-31
와인바,홈수끼 학동점,서울 강남구 언주로 708,11,11680,127.035729,37.51629,서울,,02-3445-4124,2021-12-31
와인바,비플리끄 그릴,서울 강남구 언주로148길 29 한원빌딩 1층,11,11680,127.036889,37.521075,서울,www.beflique.com,02-597-7774,2021-12-31
와인바,Just Steak,서울 강남구 언주로152길 11-7,11,11680,127.034408,37.523145,서울,,02-544-9357,2021-12-31
와인바,앙스모멍 신사본점,서울 강남구 언주로153길 12 태경빌딩 1층,11,11680,127.032182,37.52292,서울,www.encemoment.co.kr/,02-540-8889,2021-12-31
와인바,레드텅와인스토어,서울 강남구 언주로153길 19 1층,11,11680,127.031624,37.52232,서울,http://www.thevincsr.com/,02-517-8407,2021-12-31
와인바,동남방앗간,서울 강남구 언주로154길 16 B1,11,11680,127.034655,37.523291,서울,,02-511-1224,2021-12-31
와인바,장 스테이크 하우스,서울 강남구 언주로168길 25,11,11680,127.035703,37.526192,서울,,02-548-9621 |,2021-12-31
와인바,와인미라클,서울 강남구 언주로168길 5 1층 와인미라클,11,11680,127.034035,37.526629,서울,,02-516-1716,2021-12-31
와인바,뱅가,서울 강남구 언주로168길 6,11,11680,127.033936,37.526349,서울,http://www.vinga.co.kr,02-516-1761,2021-12-31
와인바,주류백화점,서울 강남구 역삼로 111,11,11680,127.031338,37.493656,서울,,02-396-2678,2021-12-31
와인바,오늘와인한잔 선릉역점,서울 강남구 역삼로63길 22,11,11680,127.052112,37.502583,서울,http://www.makeus.net/33289,02-6014-6585,2021-12-31
와인바,와인포인트 스토어 별마당도서관점,서울 강남구 영동대로 513 이마트24 코엑스3호점,11,11680,127.058773,37.512565,서울,http://www.winepoint.co.kr,1811-9188,2021-12-31
와인바,카비스트,서울 강남구 영동대로 75길 9,11,11680,127.06385,37.505442,서울,,02-565-2223,2021-12-31
와인바,치폴라로쏘,서울 강남구 영동대로114길 5,11,11680,127.060413,37.515309,서울,www.cipollarosso.com/,02-512-1274,2021-12-31
와인바,몬도델비노 와인샵,서울 강남구 자곡로 174-10 106-2호,11,11680,127.103014,37.472677,서울,blog.naver.com/ilikewine,02-477-6805,2021-12-31
와인바,비눔와인스토어,서울 강남구 테헤란로 129 강남N타워 G층,11,11680,127.032377,37.499882,서울,http://www.facebook.com/vinumwinestore,02-556-3114,2021-12-31
와인바,레벵와인샵 역삼점,서울 강남구 테헤란로 152,11,11680,127.036504,37.500032,서울,http://cafe.naver.com/lesvins,02-2112-2935,2021-12-31
와인바,세이버리,서울 강남구 테헤란로 19길 21,11,11680,127.033047,37.501446,서울,http://www.instagram.com/bar_savory,070-4115-8668,2021-12-31
와인바,와인컬렉터,서울 강남구 테헤란로 329 삼흥빌딩 B1,11,11680,127.047711,37.504538,서울,https://winecollector.modoo.at,02-561-4220,2021-12-31
와인바,도쿄등심 선릉점,서울 강남구 테헤란로 337 화남빌딩 14층 도쿄등심,11,11680,127.048454,37.504797,서울,www.open-table.co.kr/,02-552-2260,2021-12-31
와인바,라피자노스트라 선릉점,서울 강남구 테헤란로 406 샹제리제센터 A동 1층,11,11680,127.049974,37.504394,서울,blog.naver.com/nostrapizza,02-567-1220,2021-12-31
와인바,가자주류 포스코점,서울 강남구 테헤란로 440 포스코빌딩 지하1층,11,11680,127.056132,37.505822,서울,http://blog.naver.com/suni1919,02-3457-4713,2021-12-31
와인바,에노테카 현대백화점무역센터점,서울 강남구 테헤란로 517 현대백화점 B1,11,11680,127.059761,37.508618,서울,http://www.enoteca.co.kr/,02-3467-8870,2021-12-31
와인바,그랜드 인터컨티넨탈 서울 파르나스 테이블 34,서울 강남구 테헤란로 521 그랜드 인터컨티넨탈 서울 파르나스 34층,11,11680,127.060806,37.509194,서울,seoul.intercontinental.com/grandicparnas/restaurant/Table34,02-559-7631,2021-12-31
와인바,파크 하얏트 서울 코너스톤,서울 강남구 테헤란로 606 파크 하얏트 서울 2층,11,11680,127.064173,37.508599,서울,www.seoul.park.hyattrestaurants.kr/cornerstone/news-ko.html,02-2016-1220,2021-12-31
와인바,디깅,서울 강남구 테헤란로10길 14 지하 디깅,11,11680,127.032343,37.498205,서울,https://www.facebook.com/digginbar,02-562-1014,2021-12-31
와인바,29PUB 2호점,서울 강남구 테헤란로1길 26,11,11680,127.027682,37.500014,서울,https://www.instagram.com/29pub/,02-567-2902,2021-12-31
와인바,와인코르크 강남점,서울 강남구 테헤란로1길 28-9 남영빌딩,11,11680,127.028083,37.500504,서울,blog.naver.com/winecork7,02-501-6335 |,2021-12-31
와인바,핑크솔740,서울 강남구 테헤란로20길 25,11,11680,127.034921,37.498181,서울,www.instagram.com/pinksol_740,02-558-0740,2021-12-31
와인바,루프탑 클라우드,서울 강남구 테헤란로25길 10,11,11680,127.035436,37.501222,서울,http://urbandelight.co.kr/rooftop-kloud/,02-2050-6035,2021-12-31
와인바,꺄브다이닝&샵,서울 강남구 테헤란로33길 5 비엘타워 1 2층,11,11680,127.039371,37.502173,서울,https://www.instagram.com/cavedining/,02-564-0723,2021-12-31
와인바,셀라비,서울 강남구 테헤란로5길 31,11,11680,127.028725,37.50069,서울,http://www.instagram.com/cellar_b,070-4201-7351,2021-12-31
와인바,엑스셀라,서울 강남구 테헤란로5길 31,11,11680,127.028725,37.50069,서울,,070-4253-7351,2021-12-31
와인바,슬링 펍앤브런치,서울 강남구 테헤란로5길 36,11,11680,127.029029,37.500818,서울,slingpub.modoo.at/,02-6052-8831,2021-12-31
와인바,아이해브어드림,서울 강남구 테헤란로5길 7 KG Tower 지하1층,11,11680,127.029275,37.49927,서울,http://www.instagram.com/ihaveadream2007,02-3453-7697,2021-12-31
와인바,즐춤그대,서울 강남구 테헤란로64길 14,11,11680,127.050975,37.503988,서울,,02-6402-1225,2021-12-31
와인바,라스키친,서울 강남구 테헤란로83길 40,11,11680,127.056905,37.510009,서울,,02-558-6207,2021-12-31
와인바,식물원282,서울 강남구 테헤란로83길 44-1,11,11680,127.056877,37.51046,서울,https://instagram.com/sikmulwon_282,02-525-7234,2021-12-31
와인바,붓처스컷(삼성점),서울 강남구 테헤란로87길 17,11,11680,127.058503,37.50886,서울,dinehill.co.kr/,02-552-6647,2021-12-31
와인바,스페인클럽 도심항공타워점,서울 강남구 테헤란로87길 22 한국도심공항터미널 1층,11,11680,127.059454,37.509642,서울,spainclub.co.kr/,02-551-1111,2021-12-31
와인바,알라프리마,서울 강남구 학동로17길 13 인본,11,11680,127.02598,37.513498,서울,,02-511-2555,2021-12-31
와인바,제이피셰프다이어리,서울 강남구 학동로3길 30 제이피셰프다이어리,11,11680,127.022086,37.513736,서울,www.instagram.com/jp_chefdiary/,02-545-9668,2021-12-31
와인바,미스터와인,서울 강남구 학동로4길 24 B-1 미스터와인,11,11680,127.023335,37.509926,서울,http://www.mr-wine.co.kr/,010-2992-0184,2021-12-31
와인바,일칠공,서울 강남구 학동로56길 37,11,11680,127.043237,37.514783,서울,http://www.instagram.com/hanryang_blues,02-540-1707,2021-12-31
와인바,와인샵 올댓와인,서울 강동구 성내로6길 23 호암빌딩 1층,11,11740,127.121783,37.528558,,,,2021-12-31
와인바,커핀그루나루 길동점,서울 강동구 성안로 149,11,11740,127.134712,37.536609,서울,www.coffine.co.kr/,02-484-8253,2021-12-31
와인바,커핀그루나루 둔촌점,서울 강동구 양재대로 1414,11,11740,127.138384,37.532122,서울,www.coffine.co.kr/,02-470-5890,2021-12-31
와인바,커핀그루나루 길동사거리점,서울 강동구 양재대로 1450,11,11740,127.139479,37.535293,서울,http://www.coffine.co.kr/,02-484-8808,2021-12-31
와인바,커핀그루나루 굽은다리역점,서울 강동구 양재대로 1581,11,11740,127.142934,37.546833,서울,www.coffine.co.kr/,02-486-2468,2021-12-31
와인바,커핀그루나루 천호공원점,서울 강동구 올림픽로 698,11,11740,127.125444,37.543461,서울,http://www.coffine.co.kr/,02-477-6009,2021-12-31
와인바,SOME KIND OF BAR,서울 강동구 천호대로 1089 신동아파밀리에테라자 B045호,11,11740,127.133322,37.536464,서울,https://www.instagram.com/somekindofbar/,02-478-4542,2021-12-31
와인바,바람,서울 강동구 천호대로 168가길 38 1층 101호,11,11740,127.130335,37.535469,서울,,02-484-4417,2021-12-31
와인바,이십다시오,서울 강동구 천호대로168가길 52,11,11740,127.129507,37.535643,서울,http://twentyfive.modoo.at/,010-3351-9087,2021-12-31
와인바,모꼬지,서울 강동구 천호옛길 84 2층,11,11740,127.125631,37.536173,서울,http://www.instagram.com/mocoziseoul,070-7543-8400,2021-12-31
와인바,테이블디자이너,서울 강동구 풍성로42길 15 101호,11,11740,127.127178,37.530634,서울,https://m.blog.naver.com/wndms321,02-474-5227,2021-12-31
와인바,그날,서울 강북구 노해로8가길 31 지하 1층,11,11305,127.023398,37.639442,서울,http://instagram.com/geunal_,010-9544-0110,2021-12-31
와인바,일도씨닭갈비 미아점,서울 강북구 도봉로10가길 8-13,11,11305,127.031279,37.612782,서울,www.facebook.com/ILDOFAM,02-982-9008,2021-12-31
와인바,뷰그랑스,서울 강북구 한천로 143길 27 1층,11,11305,127.023837,37.640536,서울,,070-7607-9908,2021-12-31
와인바,와인싸롱뱅뱅 강서구청점,서울 강서구 공항대로46길 85,11,11500,126.851166,37.552311,서울,,02-2603-6309,2021-12-31
와인바,블링크라운지,서울 강서구 마곡동로4길 23 루체브릿지호텔 2층,11,11500,126.836192,37.559643,서울,http://www.instagram.com/blink.lounge/,010-3243-3484,2021-12-31
와인바,다옴,서울 강서구 마곡중앙6로 69 세움빌딩 3층,11,11500,126.835084,37.560344,서울,,02-3665-4442,2021-12-31
와인바,루즈페퍼,서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2 113호,11,11500,126.827772,37.569029,서울,http://www.instagram.com/rouge_pepper,02-6465-1417,2021-12-31
와인바,루프탑 레스토랑 씨엘로,서울 강서구 양천로 476 8층,11,11500,126.853276,37.561612,서울,https://cielowine.modoo.at,02-2658-8400,2021-12-31
와인바,카스카와인코리아,서울 관악구 관악로 109,11,11620,126.952486,37.47489,서울,https://www.instagram.com/cascawinekorea/,02-885-1686,2021-12-31
와인바,포시즌스호텔서울 보칼리노 와인바,서울 관악구 관악로 144 우남네오폴리스,11,11620,126.952613,37.477946,서울,http://www.fourseasons.com/kr/seoul/dining/restaurants/boccalino/,02-6388-5500,2021-12-31
와인바,맨프롬오키나와,서울 관악구 관악로12길 30 1층,11,11620,126.954117,37.477932,서울,http://www.instagram.com/manfromokinawa_epic,010-4901-4946,2021-12-31
와인바,모단걸응접실,서울 관악구 관악로14길 11,11,11620,126.953251,37.479222,서울,moderngirl.fordining.kr/,02-878-0811,2021-12-31
와인바,마이무,서울 관악구 낙성대로 22-10 1층,11,11620,126.958629,37.477017,서울,www.instagram.com/my_moo_spanish,02-882-8933,2021-12-31
와인바,와인낫,서울 관악구 낙성대역길 69 1층 101호,11,11620,126.962828,37.475062,서울,http://www.instagram.com/winenot12,010-5253-2758,2021-12-31
와인바,와인갤러리 신림점,서울 관악구 남부순환로 1592,11,11620,126.927589,37.483704,서울,,02-888-7490,2021-12-31
와인바,바닐라스카이,서울 관악구 남부순환로 1820,11,11620,126.95213,37.480978,서울,http://www.vsky.co.kr/,02-6276-8654,2021-12-31
와인바,와인창고잡,서울 관악구 남부순환로226길 31,11,11620,126.953793,37.479236,서울,,02-876-4416,2021-12-31
와인바,모힝,서울 관악구 남부순환로226길 36 2층,11,11620,126.953524,37.47908,서울,www.instagram.com/bistro_mohing,02-873-5164,2021-12-31
와인바,모즈타파스라운지,서울 관악구 남부순환로226길 36 지하 모즈타파스라운지,11,11620,126.953524,37.47908,서울,www.facebook.com/MOZE2015/?fref=ts,02-885-8910,2021-12-31
와인바,제리,서울 관악구 남부순환로230길 31,11,11620,126.955701,37.478649,서울,,070-4212-1290,2021-12-31
와인바,커핀그루나루 롯데벡화점관악점,서울 관악구 봉천로 209 롯데백화점관악점 7F,11,11620,126.92505,37.490484,서울,www.coffine.co.kr/,02-3289-8770,2021-12-31
와인바,그물에걸리지않는바람처럼,서울 관악구 봉천로 469-11 1층,11,11620,126.952321,37.482655,서울,http://www.instagram.com/lanian_shin,010-4536-8674,2021-12-31
와인바,모힝 낙성대점,서울 관악구 봉천로62길 7,11,11620,126.958971,37.477659,서울,www.instagram.com/bistro_mohing,02-878-3233,2021-12-31
와인바,칵테일앤드림,서울 관악구 신림로 329,11,11620,126.929444,37.483685,서울,,02-873-7475,2021-12-31
와인바,Le zinc,서울 관악구 신원로 26,11,11620,126.929217,37.480601,서울,http://www.instagram.com/lezincseoul,010-7386-7712,2021-12-31
와인바,폴더도어,서울 관악구 신원로3가길 1 2층,11,11620,126.927917,37.481364,서울,http://www.instagram.com/pull_the__door,010-9819-0030,2021-12-31
와인바,웨어아위인블루,서울 관악구 쑥고개로 123,11,11620,126.950335,37.479115,서울,,010-9483-9178,2021-12-31
와인바,예가샵,서울 관악구 원신길 121,11,11620,126.930864,37.467326,서울,yeagashop.modoo.at/,02-537-9011,2021-12-31
와인바,비욘드,서울 광진구 광나루로 346,11,11215,127.068525,37.547937,서울,https://blog.naver.com/throll22/221388905996,010-4720-7477,2021-12-31
와인바,도심지,서울 광진구 능동로 165,11,11215,127.073014,37.545512,서울,http://www.instagram.com/dosimgee_seoul,010-7318-1416,2021-12-31
와인바,재즈라운지,서울 광진구 능동로19길 7-6,11,11215,127.073123,37.546729,서울,http://blog.naver.com/jazzlounge,010-2799-4731,2021-12-31
와인바,앨리스 와인샵,서울 광진구 능동로37길 6,11,11215,127.07958,37.558196,서울,,02-499-2005,2021-12-31
와인바,일레븐 라운지,서울 광진구 동일로 172 호텔 더 디자이너스 프리미어 건대점 20층 21층,11,11215,127.067208,37.54735,서울,http://www.instagram.com/1lleven_lounge,02-498-2211,2021-12-31
와인바,비노와인바,서울 광진구 동일로22길 57,11,11215,127.067469,37.54181,서울,,02-461-5349,2021-12-31
와인바,우와등선,서울 광진구 동일로30길 52,11,11215,127.070195,37.547409,서울,,02-499-2016,2021-12-31
와인바,Acre,서울 광진구 동일로4길 31 1층,11,11215,127.062697,37.536159,서울,http://www.instagram.com/acre_kr,02-461-2468,2021-12-31
와인바,더466루프탑,서울 광진구 아차산로 466 트리니티빌딩 7층,11,11215,127.093883,37.539718,서울,,02-447-0466,2021-12-31
와인바,로맨틱포차,서울 광진구 아차산로31길 27 지층,11,11215,127.069614,37.542278,서울,,02-464-2084,2021-12-31
와인바,하늘물고기,서울 광진구 아차산로31길 9-1,11,11215,127.069317,37.541564,서울,,02-466-4925,2021-12-31
와인바,시럽,서울 광진구 아차산로33길 39,11,11215,127.070544,37.542042,서울,http://www.instagram.com/xxsyrupxx/,02-499-5482,2021-12-31
와인바,그랜드 워커힐 서울피자힐,서울 광진구 워커힐로 177 워커힐 호텔앤리조트 피자힐,11,11215,127.110856,37.555949,서울,www.walkerhill.com/vistawalkerhillseoul/dining/PizzaHill,02-450-4699,2021-12-31
와인바,커핀그루나루 퍼플멤버스 신도림 라운지,서울 구로구 경인로 661,11,11530,126.887791,37.509484,서울,http://www.coffine.co.kr/,02-2068-0048,2021-12-31
와인바,라그릴리아 신도림디큐브시티점,서울 구로구 경인로 662 디큐브시티 별관 2F,11,11530,126.889239,37.508687,서울,dining.spc.co.kr/,02-2210-9255,2021-12-31
와인바,더제이케이키친박스 가산디지털점,서울 금천구 가산디지털1로 145 에이스하이엔드타워3,11,11545,126.881596,37.478178,서울,store.naver.com/restaurants/detail?id=30982304,02-2624-0008,2021-12-31
와인바,와인코리아 우리샵,서울 금천구 벚꽃로 234 에이스하이엔드타워6차,11,11545,126.886184,37.476022,서울,freeshoppingmall.modoo.at/,010-4218-0115,2021-12-31
와인바,데일리와인 금천점,서울 금천구 시흥대로39길 11 1층 데일리와인 금천점,11,11545,126.902562,37.446946,서울,http://www.instagram.com/dailywine.geumcheon,02-892-1006,2021-12-31
와인바,인상적,서울 노원구 덕릉로83길 20-7,11,11350,127.074351,37.660504,서울,http://www.instagram.com/insangred,010-6272-5823,2021-12-31
와인바,혜섬하우스,서울 도봉구 도봉로152길 35-4,11,11320,127.045934,37.669585,서울,,070-7576-0662,2021-12-31
와인바,메이다이닝,서울 도봉구 도봉로169길 208,11,11320,127.034822,37.677775,서울,maydining.co.kr/,02-955-7722,2021-12-31
와인바,SFLOOR,서울 동대문구 경희대로1가길 5 1층에스플로어,11,11230,127.051283,37.592131,서울,sfloor.modoo.at/,02-960-1071,2021-12-31
와인바,팔레트,서울 동대문구 경희대로4길 72 2층 팔레트,11,11230,127.056254,37.591233,서울,http://www.instagram.com/palette_wine,070-8621-4450,2021-12-31
와인바,커핀그루나루 퍼플멤버스 장안홈타운라운지,서울 동대문구 답십리로72길 2,11,11230,127.07403,37.571326,서울,www.coffine.co.kr/,02-3394-5565,2021-12-31
와인바,커핀그루나루 외대후문점,서울 동대문구 천장산로7길 8,11,11230,127.057384,37.59864,서울,www.coffine.co.kr/,02-957-5300,2021-12-31
와인바,노바 이탈리아노,서울 동대문구 회기로21길 44,11,11230,127.0529,37.59327,서울,heyumplan.dothome.co.kr/m2/m2,02-966-1652,2021-12-31
와인바,커핀그루나루 노량진점,서울 동작구 노량진로 150,11,11590,126.942626,37.513466,서울,http://www.coffine.co.kr/,02-822-0760,2021-12-31
와인바,그런밤,서울 동작구 노량진로24길 36 핑크색문,11,11590,126.954053,37.511675,서울,http://www.instagram.com/grun_bam_official,010-9718-2318,2021-12-31
와인바,퍼미에크뤼,서울 동작구 노량진로26길 23 지하1층,11,11590,126.9547,37.511546,서울,http://www.instagram.com/1er_cru,010-3185-0742,2021-12-31
와인바,정스타,서울 동작구 동작대로27가길 38,11,11590,126.980962,37.485906,서울,,010-4769-3847,2021-12-31
와인바,쿠킨스테이크하우스 이수 본점,서울 동작구 동작대로27다길 44,11,11590,126.980231,37.485639,서울,cookin.co.kr/,02-593-0108,2021-12-31
와인바,소람,서울 동작구 사당로30길 91,11,11590,126.980908,37.480734,서울,,02-522-6987,2021-12-31
와인바,흑석181,서울 동작구 서달로15길 23,11,11590,126.961766,37.508554,서울,http://instagram.com/bs181c,02-6080-1811,2021-12-31
와인바,가자주류 흑석점,서울 동작구 서댈로 151 가자주류흑석점,11,11590,126.939496,37.512465,서울,http://blog.naver.com/jj148222,02-817-3539,2021-12-31
와인바,공집합,서울 동작구 성대로1길 16,11,11590,126.933881,37.500854,서울,http://www.instagram.com/gongzipop,070-7756-3270,2021-12-31
와인바,프렌밀리,서울 동작구 양녕로 271 2층,11,11590,126.948922,37.504133,서울,http://www.instagram.com/frienmilly,010-3200-4660,2021-12-31
